Entity,Code,Day,Total confirmed cases of COVID-19 (Johns Hopkins),Total confirmed cases of COVID-19 (WHO),Total confirmed cases of COVID-19,142582-annotations
Austria,AUT,1/24/2020,0,,,
Austria,AUT,1/25/2020,0,,,
Austria,AUT,1/26/2020,0,,,
Austria,AUT,1/27/2020,0,,,
Austria,AUT,1/28/2020,0,,,
Austria,AUT,1/29/2020,0,,,
Austria,AUT,1/30/2020,0,,,
Austria,AUT,1/31/2020,0,,,
Austria,AUT,2/1/2020,0,,,
Austria,AUT,2/2/2020,0,,,
Austria,AUT,2/3/2020,0,,,
Austria,AUT,2/4/2020,0,,,
Austria,AUT,2/5/2020,0,,,
Austria,AUT,2/6/2020,0,,,
Austria,AUT,2/7/2020,0,,,
Austria,AUT,2/8/2020,0,,,
Austria,AUT,2/9/2020,0,,,
Austria,AUT,2/10/2020,0,,,
Austria,AUT,2/11/2020,0,,,
Austria,AUT,2/12/2020,0,,,
Austria,AUT,2/13/2020,0,,,
Austria,AUT,2/14/2020,0,,,
Austria,AUT,2/15/2020,0,,,
Austria,AUT,2/16/2020,0,,,
Austria,AUT,2/17/2020,0,,,
Austria,AUT,2/18/2020,0,,,
Austria,AUT,2/19/2020,0,,,
Austria,AUT,2/20/2020,0,,,
Austria,AUT,2/21/2020,0,,,
Austria,AUT,2/22/2020,0,,,
Austria,AUT,2/23/2020,0,,,
Austria,AUT,2/24/2020,0,,,
Austria,AUT,2/25/2020,2,,,
Austria,AUT,2/26/2020,2,2,2,
Austria,AUT,2/27/2020,3,2,2,
Austria,AUT,2/28/2020,3,4,5,
Austria,AUT,2/29/2020,9,5,7,
Austria,AUT,3/1/2020,14,10,10,
Austria,AUT,3/2/2020,18,10,14,
Austria,AUT,3/3/2020,21,18,18,
Austria,AUT,3/4/2020,29,24,24,
Austria,AUT,3/5/2020,41,37,29,
Austria,AUT,3/6/2020,55,47,41,
Austria,AUT,3/7/2020,79,66,74,
Austria,AUT,3/8/2020,104,104,99,
Austria,AUT,3/9/2020,131,112,102,
Austria,AUT,3/10/2020,182,131,131,
Austria,AUT,3/11/2020,246,182,182,
Austria,AUT,3/12/2020,302,302,246,
Austria,AUT,3/13/2020,504,361,361,
Austria,AUT,3/14/2020,655,504,504,
Austria,AUT,3/15/2020,860,800,655,
Austria,AUT,3/16/2020,1018,959,860,
Austria,AUT,3/17/2020,1332,1132,1016,
Azerbaijan,AZE,1/22/2020,0,,,
Azerbaijan,AZE,1/23/2020,0,,,
Azerbaijan,AZE,1/24/2020,0,,,
Azerbaijan,AZE,1/25/2020,0,,,
Azerbaijan,AZE,1/26/2020,0,,,
Azerbaijan,AZE,1/27/2020,0,,,
Azerbaijan,AZE,1/28/2020,0,,,
Azerbaijan,AZE,1/29/2020,0,,,
Azerbaijan,AZE,1/30/2020,0,,,
Azerbaijan,AZE,1/31/2020,0,,,
Azerbaijan,AZE,2/1/2020,0,,,
Azerbaijan,AZE,2/2/2020,0,,,
Azerbaijan,AZE,2/3/2020,0,,,
Azerbaijan,AZE,2/4/2020,0,,,
Azerbaijan,AZE,2/5/2020,0,,,
Azerbaijan,AZE,2/6/2020,0,,,
Azerbaijan,AZE,2/7/2020,0,,,
Azerbaijan,AZE,2/8/2020,0,,,
Azerbaijan,AZE,2/9/2020,0,,,
Azerbaijan,AZE,2/10/2020,0,,,
Azerbaijan,AZE,2/11/2020,0,,,
Azerbaijan,AZE,2/12/2020,0,,,
Azerbaijan,AZE,2/13/2020,0,,,
Azerbaijan,AZE,2/14/2020,0,,,
Azerbaijan,AZE,2/15/2020,0,,,
Azerbaijan,AZE,2/16/2020,0,,,
Azerbaijan,AZE,2/17/2020,0,,,
Azerbaijan,AZE,2/18/2020,0,,,
Azerbaijan,AZE,2/19/2020,0,,,
Azerbaijan,AZE,2/20/2020,0,,,
Azerbaijan,AZE,2/21/2020,0,,,
Azerbaijan,AZE,2/22/2020,0,,,
Azerbaijan,AZE,2/23/2020,0,,,
Azerbaijan,AZE,2/24/2020,0,,,
Azerbaijan,AZE,2/25/2020,0,,,
Azerbaijan,AZE,2/26/2020,0,,,
Azerbaijan,AZE,2/27/2020,0,,,
Azerbaijan,AZE,2/28/2020,0,,,
Azerbaijan,AZE,2/29/2020,0,,1,
Azerbaijan,AZE,3/1/2020,3,3,1,
Azerbaijan,AZE,3/2/2020,3,3,3,
Azerbaijan,AZE,3/3/2020,3,3,,
Azerbaijan,AZE,3/4/2020,3,3,,
Azerbaijan,AZE,3/5/2020,6,3,,
Azerbaijan,AZE,3/6/2020,6,3,6,
Azerbaijan,AZE,3/7/2020,9,9,9,
Azerbaijan,AZE,3/8/2020,9,9,,
Azerbaijan,AZE,3/9/2020,9,9,,
Azerbaijan,AZE,3/10/2020,11,9,,
Azerbaijan,AZE,3/11/2020,11,9,11,
Azerbaijan,AZE,3/12/2020,11,9,13,
Azerbaijan,AZE,3/13/2020,15,11,13,
Azerbaijan,AZE,3/14/2020,15,11,,
Azerbaijan,AZE,3/15/2020,23,19,19,
Azerbaijan,AZE,3/16/2020,15,19,19,
Azerbaijan,AZE,3/17/2020,28,19,19,
Bahamas,BHS,1/22/2020,0,,,
Bahamas,BHS,1/23/2020,0,,,
Bahamas,BHS,1/24/2020,0,,,
Bahamas,BHS,1/25/2020,0,,,
Bahamas,BHS,1/26/2020,0,,,
Bahamas,BHS,1/27/2020,0,,,
Bahamas,BHS,1/28/2020,0,,,
Bahamas,BHS,1/29/2020,0,,,
Bahamas,BHS,1/30/2020,0,,,
Bahamas,BHS,1/31/2020,0,,,
Bahamas,BHS,2/1/2020,0,,,
Bahamas,BHS,2/2/2020,0,,,
Bahamas,BHS,2/3/2020,0,,,
Bahamas,BHS,2/4/2020,0,,,
Bahamas,BHS,2/5/2020,0,,,
Bahamas,BHS,2/6/2020,0,,,
Bahamas,BHS,2/7/2020,0,,,
Bahamas,BHS,2/8/2020,0,,,
Bahamas,BHS,2/9/2020,0,,,
Bahamas,BHS,2/10/2020,0,,,
Bahamas,BHS,2/11/2020,0,,,
Bahamas,BHS,2/12/2020,0,,,
Bahamas,BHS,2/13/2020,0,,,
Bahamas,BHS,2/14/2020,0,,,
Bahamas,BHS,2/15/2020,0,,,
Bahamas,BHS,2/16/2020,0,,,
Bahamas,BHS,2/17/2020,0,,,
Bahamas,BHS,2/18/2020,0,,,
Bahamas,BHS,2/19/2020,0,,,
Bahamas,BHS,2/20/2020,0,,,
Bahamas,BHS,2/21/2020,0,,,
Bahamas,BHS,2/22/2020,0,,,
Bahamas,BHS,2/23/2020,0,,,
Bahamas,BHS,2/24/2020,0,,,
Bahamas,BHS,2/25/2020,0,,,
Bahamas,BHS,2/26/2020,0,,,
Bahamas,BHS,2/27/2020,0,,,
Bahamas,BHS,2/28/2020,0,,,
Bahamas,BHS,2/29/2020,0,,,
Bahamas,BHS,3/1/2020,0,,,
Bahamas,BHS,3/2/2020,0,,,
Bahamas,BHS,3/3/2020,0,,,
Bahamas,BHS,3/4/2020,0,,,
Bahamas,BHS,3/5/2020,0,,,
Bahamas,BHS,3/6/2020,0,,,
Bahamas,BHS,3/7/2020,0,,,
Bahamas,BHS,3/8/2020,0,,,
Bahamas,BHS,3/9/2020,0,,,
Bahamas,BHS,3/10/2020,0,,,
Bahamas,BHS,3/11/2020,0,,,
Bahamas,BHS,3/12/2020,0,,,
Bahamas,BHS,3/13/2020,0,,,
Bahamas,BHS,3/14/2020,0,,,
Bahamas,BHS,3/15/2020,0,,,
Bahamas,BHS,3/16/2020,1,,1,
Bahamas,BHS,3/17/2020,1,1,1,
Bahrain,BHR,1/22/2020,0,,,
Bahrain,BHR,1/23/2020,0,,,
Bahrain,BHR,1/24/2020,0,,,
Bahrain,BHR,1/25/2020,0,,,
Bahrain,BHR,1/26/2020,0,,,
Bahrain,BHR,1/27/2020,0,,,
Bahrain,BHR,1/28/2020,0,,,
Bahrain,BHR,1/29/2020,0,,,
Bahrain,BHR,1/30/2020,0,,,
Bahrain,BHR,1/31/2020,0,,,
Bahrain,BHR,2/1/2020,0,,,
Bahrain,BHR,2/2/2020,0,,,
Bahrain,BHR,2/3/2020,0,,,
Bahrain,BHR,2/4/2020,0,,,
Bahrain,BHR,2/5/2020,0,,,
Bahrain,BHR,2/6/2020,0,,,
Bahrain,BHR,2/7/2020,0,,,
Bahrain,BHR,2/8/2020,0,,,
Bahrain,BHR,2/9/2020,0,,,
Bahrain,BHR,2/10/2020,0,,,
Bahrain,BHR,2/11/2020,0,,,
Bahrain,BHR,2/12/2020,0,,,
Bahrain,BHR,2/13/2020,0,,,
Bahrain,BHR,2/14/2020,0,,,
Bahrain,BHR,2/15/2020,0,,,
Bahrain,BHR,2/16/2020,0,,,
Bahrain,BHR,2/17/2020,0,,,
Bahrain,BHR,2/18/2020,0,,,
Bahrain,BHR,2/19/2020,0,,,
Bahrain,BHR,2/20/2020,0,,,
Bahrain,BHR,2/21/2020,0,,,
Bahrain,BHR,2/22/2020,0,,,
Bahrain,BHR,2/23/2020,0,,,
Bahrain,BHR,2/24/2020,1,,1,
Bahrain,BHR,2/25/2020,23,8,2,
Bahrain,BHR,2/26/2020,33,26,23,
Bahrain,BHR,2/27/2020,33,33,33,
Bahrain,BHR,2/28/2020,36,33,33,
Bahrain,BHR,2/29/2020,41,38,38,
Bahrain,BHR,3/1/2020,47,40,41,
Bahrain,BHR,3/2/2020,49,47,47,
Bahrain,BHR,3/3/2020,49,49,,
Bahrain,BHR,3/4/2020,52,49,49,
Bahrain,BHR,3/5/2020,55,49,52,
Bahrain,BHR,3/6/2020,60,49,52,
Bahrain,BHR,3/7/2020,85,49,56,
Bahrain,BHR,3/8/2020,85,56,63,
Bahrain,BHR,3/9/2020,95,79,79,
Bahrain,BHR,3/10/2020,110,109,109,
Bahrain,BHR,3/11/2020,195,110,110,
Bahrain,BHR,3/12/2020,195,189,162,
Bahrain,BHR,3/13/2020,189,195,162,
Bahrain,BHR,3/14/2020,210,210,210,
Bahrain,BHR,3/15/2020,214,211,211,
Bahrain,BHR,3/16/2020,214,221,214,
Bahrain,BHR,3/17/2020,228,229,221,
Bangladesh,BGD,1/22/2020,0,,,
Bangladesh,BGD,1/23/2020,0,,,
Bangladesh,BGD,1/24/2020,0,,,
Bangladesh,BGD,1/25/2020,0,,,
Bangladesh,BGD,1/26/2020,0,,,
Bangladesh,BGD,1/27/2020,0,,,
Bangladesh,BGD,1/28/2020,0,,,
Bangladesh,BGD,1/29/2020,0,,,
Bangladesh,BGD,1/30/2020,0,,,
Bangladesh,BGD,1/31/2020,0,,,
Bangladesh,BGD,2/1/2020,0,,,
Bangladesh,BGD,2/2/2020,0,,,
Bangladesh,BGD,2/3/2020,0,,,
Bangladesh,BGD,2/4/2020,0,,,
Bangladesh,BGD,2/5/2020,0,,,
Bangladesh,BGD,2/6/2020,0,,,
Bangladesh,BGD,2/7/2020,0,,,
Bangladesh,BGD,2/8/2020,0,,,
Bangladesh,BGD,2/9/2020,0,,,
Bangladesh,BGD,2/10/2020,0,,,
Bangladesh,BGD,2/11/2020,0,,,
Bangladesh,BGD,2/12/2020,0,,,
Bangladesh,BGD,2/13/2020,0,,,
Bangladesh,BGD,2/14/2020,0,,,
Bangladesh,BGD,2/15/2020,0,,,
Bangladesh,BGD,2/16/2020,0,,,
Bangladesh,BGD,2/17/2020,0,,,
Bangladesh,BGD,2/18/2020,0,,,
Bangladesh,BGD,2/19/2020,0,,,
Bangladesh,BGD,2/20/2020,0,,,
Bangladesh,BGD,2/21/2020,0,,,
Bangladesh,BGD,2/22/2020,0,,,
Bangladesh,BGD,2/23/2020,0,,,
Bangladesh,BGD,2/24/2020,0,,,
Bangladesh,BGD,2/25/2020,0,,,
Bangladesh,BGD,2/26/2020,0,,,
Bangladesh,BGD,2/27/2020,0,,,
Bangladesh,BGD,2/28/2020,0,,,
Bangladesh,BGD,2/29/2020,0,,,
Bangladesh,BGD,3/1/2020,0,,,
Bangladesh,BGD,3/2/2020,0,,,
Bangladesh,BGD,3/3/2020,0,,,
Bangladesh,BGD,3/4/2020,0,,,
Bangladesh,BGD,3/5/2020,0,,,
Bangladesh,BGD,3/6/2020,0,,,
Bangladesh,BGD,3/7/2020,0,,,
Bangladesh,BGD,3/8/2020,3,,,
Bangladesh,BGD,3/9/2020,3,3,3,
Bangladesh,BGD,3/10/2020,3,3,,
Bangladesh,BGD,3/11/2020,3,3,,
Bangladesh,BGD,3/12/2020,3,3,,
Bangladesh,BGD,3/13/2020,3,3,,
Bangladesh,BGD,3/14/2020,3,3,,
Bangladesh,BGD,3/15/2020,5,3,3,
Bangladesh,BGD,3/16/2020,8,5,,
Bangladesh,BGD,3/17/2020,10,8,5,
Barbados,BRB,1/22/2020,0,,,
Barbados,BRB,1/23/2020,0,,,
Barbados,BRB,1/24/2020,0,,,
Barbados,BRB,1/25/2020,0,,,
Barbados,BRB,1/26/2020,0,,,
Barbados,BRB,1/27/2020,0,,,
Barbados,BRB,1/28/2020,0,,,
Barbados,BRB,1/29/2020,0,,,
Barbados,BRB,1/30/2020,0,,,
Barbados,BRB,1/31/2020,0,,,
Barbados,BRB,2/1/2020,0,,,
Barbados,BRB,2/2/2020,0,,,
Barbados,BRB,2/3/2020,0,,,
Barbados,BRB,2/4/2020,0,,,
Barbados,BRB,2/5/2020,0,,,
Barbados,BRB,2/6/2020,0,,,
Barbados,BRB,2/7/2020,0,,,
Barbados,BRB,2/8/2020,0,,,
Barbados,BRB,2/9/2020,0,,,
Barbados,BRB,2/10/2020,0,,,
Barbados,BRB,2/11/2020,0,,,
Barbados,BRB,2/12/2020,0,,,
Barbados,BRB,2/13/2020,0,,,
Barbados,BRB,2/14/2020,0,,,
Barbados,BRB,2/15/2020,0,,,
Barbados,BRB,2/16/2020,0,,,
Barbados,BRB,2/17/2020,0,,,
Barbados,BRB,2/18/2020,0,,,
Barbados,BRB,2/19/2020,0,,,
Barbados,BRB,2/20/2020,0,,,
Barbados,BRB,2/21/2020,0,,,
Barbados,BRB,2/22/2020,0,,,
Barbados,BRB,2/23/2020,0,,,
Barbados,BRB,2/24/2020,0,,,
Barbados,BRB,2/25/2020,0,,,
Barbados,BRB,2/26/2020,0,,,
Barbados,BRB,2/27/2020,0,,,
Barbados,BRB,2/28/2020,0,,,
Barbados,BRB,2/29/2020,0,,,
Barbados,BRB,3/1/2020,0,,,
Barbados,BRB,3/2/2020,0,,,
Barbados,BRB,3/3/2020,0,,,
Barbados,BRB,3/4/2020,0,,,
Barbados,BRB,3/5/2020,0,,,
Barbados,BRB,3/6/2020,0,,,
Barbados,BRB,3/7/2020,0,,,
Barbados,BRB,3/8/2020,0,,,
Barbados,BRB,3/9/2020,0,,,
Barbados,BRB,3/10/2020,0,,,
Barbados,BRB,3/11/2020,0,,,
Barbados,BRB,3/12/2020,0,,,
Barbados,BRB,3/13/2020,0,,,
Barbados,BRB,3/14/2020,0,,,
Barbados,BRB,3/15/2020,0,,,
Barbados,BRB,3/16/2020,0,,,
Barbados,BRB,3/17/2020,2,,,
Belarus,BLR,1/22/2020,0,,,
Belarus,BLR,1/23/2020,0,,,
Belarus,BLR,1/24/2020,0,,,
Belarus,BLR,1/25/2020,0,,,
Belarus,BLR,1/26/2020,0,,,
Belarus,BLR,1/27/2020,0,,,
Belarus,BLR,1/28/2020,0,,,
Belarus,BLR,1/29/2020,0,,,
Belarus,BLR,1/30/2020,0,,,
Belarus,BLR,1/31/2020,0,,,
Belarus,BLR,2/1/2020,0,,,
Belarus,BLR,2/2/2020,0,,,
Belarus,BLR,2/3/2020,0,,,
Belarus,BLR,2/4/2020,0,,,
Belarus,BLR,2/5/2020,0,,,
Belarus,BLR,2/6/2020,0,,,
Belarus,BLR,2/7/2020,0,,,
Belarus,BLR,2/8/2020,0,,,
Belarus,BLR,2/9/2020,0,,,
Belarus,BLR,2/10/2020,0,,,
Belarus,BLR,2/11/2020,0,,,
Belarus,BLR,2/12/2020,0,,,
Belarus,BLR,2/13/2020,0,,,
Belarus,BLR,2/14/2020,0,,,
Belarus,BLR,2/15/2020,0,,,
Belarus,BLR,2/16/2020,0,,,
Belarus,BLR,2/17/2020,0,,,
Belarus,BLR,2/18/2020,0,,,
Belarus,BLR,2/19/2020,0,,,
Belarus,BLR,2/20/2020,0,,,
Belarus,BLR,2/21/2020,0,,,
Belarus,BLR,2/22/2020,0,,,
Belarus,BLR,2/23/2020,0,,,
Belarus,BLR,2/24/2020,0,,,
Belarus,BLR,2/25/2020,0,,,
Belarus,BLR,2/26/2020,0,,,
Belarus,BLR,2/27/2020,0,,,
Belarus,BLR,2/28/2020,1,1,1,
Belarus,BLR,2/29/2020,1,1,1,
Belarus,BLR,3/1/2020,1,1,1,
Belarus,BLR,3/2/2020,1,1,1,
Belarus,BLR,3/3/2020,1,1,,
Belarus,BLR,3/4/2020,6,1,4,
Belarus,BLR,3/5/2020,6,6,6,
Belarus,BLR,3/6/2020,6,6,,
Belarus,BLR,3/7/2020,6,6,,
Belarus,BLR,3/8/2020,6,6,,
Belarus,BLR,3/9/2020,6,6,,
Belarus,BLR,3/10/2020,9,6,,
Belarus,BLR,3/11/2020,9,9,9,
Belarus,BLR,3/12/2020,12,12,12,
Belarus,BLR,3/13/2020,27,12,21,
Belarus,BLR,3/14/2020,27,21,,
Belarus,BLR,3/15/2020,27,21,,
Belarus,BLR,3/16/2020,36,36,27,
Belarus,BLR,3/17/2020,36,36,36,
Belgium,BEL,1/22/2020,0,,,
Belgium,BEL,1/23/2020,0,,,
Belgium,BEL,1/24/2020,0,,,
Belgium,BEL,1/25/2020,0,,,
Belgium,BEL,1/26/2020,0,,,
Belgium,BEL,1/27/2020,0,,,
Belgium,BEL,1/28/2020,0,,,
Belgium,BEL,1/29/2020,0,,,
Belgium,BEL,1/30/2020,0,,,
Belgium,BEL,1/31/2020,0,,,
Belgium,BEL,2/1/2020,0,,,
Belgium,BEL,2/2/2020,0,,,
Belgium,BEL,2/3/2020,0,,,
Belgium,BEL,2/4/2020,1,,1,
Belgium,BEL,2/5/2020,1,1,1,
Belgium,BEL,2/6/2020,1,1,1,
Belgium,BEL,2/7/2020,1,1,1,
Belgium,BEL,2/8/2020,1,1,1,
Belgium,BEL,2/9/2020,1,1,1,
Belgium,BEL,2/10/2020,1,1,1,
Belgium,BEL,2/11/2020,1,1,1,
Belgium,BEL,2/12/2020,1,1,1,
Belgium,BEL,2/13/2020,1,1,1,
Belgium,BEL,2/14/2020,1,1,1,
Belgium,BEL,2/15/2020,1,1,1,
Belgium,BEL,2/16/2020,1,1,1,
Belgium,BEL,2/17/2020,1,1,1,
Belgium,BEL,2/18/2020,1,1,1,
Belgium,BEL,2/19/2020,1,1,1,
Belgium,BEL,2/20/2020,1,1,1,
Belgium,BEL,2/21/2020,1,1,1,
Belgium,BEL,2/22/2020,1,1,1,
Belgium,BEL,2/23/2020,1,1,1,
Belgium,BEL,2/24/2020,1,1,1,
Belgium,BEL,2/25/2020,1,1,1,
Belgium,BEL,2/26/2020,1,1,1,
Belgium,BEL,2/27/2020,1,1,1,
Belgium,BEL,2/28/2020,1,1,1,
Belgium,BEL,2/29/2020,1,1,1,
Belgium,BEL,3/1/2020,2,1,19,
Belgium,BEL,3/2/2020,8,1,19,
Belgium,BEL,3/3/2020,13,8,38,
Belgium,BEL,3/4/2020,23,8,72,
Belgium,BEL,3/5/2020,50,23,125,
Belgium,BEL,3/6/2020,109,50,206,
Belgium,BEL,3/7/2020,169,109,316,
Belgium,BEL,3/8/2020,200,169,343,
Belgium,BEL,3/9/2020,239,200,407,
Belgium,BEL,3/10/2020,267,239,501,
Belgium,BEL,3/11/2020,314,267,600,
Belgium,BEL,3/12/2020,314,314,774,
Belgium,BEL,3/13/2020,559,314,1024,
Belgium,BEL,3/14/2020,689,599,1362,
Belgium,BEL,3/15/2020,886,689,1541,
Belgium,BEL,3/16/2020,1058,1085,1755,
Belgium,BEL,3/17/2020,1243,1085,2142,
Benin,BEN,1/22/2020,0,,,
Benin,BEN,1/23/2020,0,,,
Benin,BEN,1/24/2020,0,,,
Benin,BEN,1/25/2020,0,,,
Benin,BEN,1/26/2020,0,,,
Benin,BEN,1/27/2020,0,,,
Benin,BEN,1/28/2020,0,,,
Benin,BEN,1/29/2020,0,,,
Benin,BEN,1/30/2020,0,,,
Benin,BEN,1/31/2020,0,,,
Benin,BEN,2/1/2020,0,,,
Benin,BEN,2/2/2020,0,,,
Benin,BEN,2/3/2020,0,,,
Benin,BEN,2/4/2020,0,,,
Benin,BEN,2/5/2020,0,,,
Benin,BEN,2/6/2020,0,,,
Benin,BEN,2/7/2020,0,,,
Benin,BEN,2/8/2020,0,,,
Benin,BEN,2/9/2020,0,,,
Benin,BEN,2/10/2020,0,,,
Benin,BEN,2/11/2020,0,,,
Benin,BEN,2/12/2020,0,,,
Benin,BEN,2/13/2020,0,,,
Benin,BEN,2/14/2020,0,,,
Benin,BEN,2/15/2020,0,,,
Benin,BEN,2/16/2020,0,,,
Benin,BEN,2/17/2020,0,,,
Benin,BEN,2/18/2020,0,,,
Benin,BEN,2/19/2020,0,,,
Benin,BEN,2/20/2020,0,,,
Benin,BEN,2/21/2020,0,,,
Benin,BEN,2/22/2020,0,,,
Benin,BEN,2/23/2020,0,,,
Benin,BEN,2/24/2020,0,,,
Benin,BEN,2/25/2020,0,,,
Benin,BEN,2/26/2020,0,,,
Benin,BEN,2/27/2020,0,,,
Benin,BEN,2/28/2020,0,,,
Benin,BEN,2/29/2020,0,,,
Benin,BEN,3/1/2020,0,,,
Benin,BEN,3/2/2020,0,,,
Benin,BEN,3/3/2020,0,,,
Benin,BEN,3/4/2020,0,,,
Benin,BEN,3/5/2020,0,,,
Benin,BEN,3/6/2020,0,,,
Benin,BEN,3/7/2020,0,,,
Benin,BEN,3/8/2020,0,,,
Benin,BEN,3/9/2020,0,,,
Benin,BEN,3/10/2020,0,,,
Benin,BEN,3/11/2020,0,,,
Benin,BEN,3/12/2020,0,,,
Benin,BEN,3/13/2020,0,,,
Benin,BEN,3/14/2020,0,,,
Benin,BEN,3/15/2020,0,,,
Benin,BEN,3/16/2020,1,,,
Benin,BEN,3/17/2020,1,1,1,
Bhutan,BTN,1/22/2020,0,,,
Bhutan,BTN,1/23/2020,0,,,
Bhutan,BTN,1/24/2020,0,,,
Bhutan,BTN,1/25/2020,0,,,
Bhutan,BTN,1/26/2020,0,,,
Bhutan,BTN,1/27/2020,0,,,
Bhutan,BTN,1/28/2020,0,,,
Bhutan,BTN,1/29/2020,0,,,
Bhutan,BTN,1/30/2020,0,,,
Bhutan,BTN,1/31/2020,0,,,
Bhutan,BTN,2/1/2020,0,,,
Bhutan,BTN,2/2/2020,0,,,
Bhutan,BTN,2/3/2020,0,,,
Bhutan,BTN,2/4/2020,0,,,
Bhutan,BTN,2/5/2020,0,,,
Bhutan,BTN,2/6/2020,0,,,
Bhutan,BTN,2/7/2020,0,,,
Bhutan,BTN,2/8/2020,0,,,
Bhutan,BTN,2/9/2020,0,,,
Bhutan,BTN,2/10/2020,0,,,
Bhutan,BTN,2/11/2020,0,,,
Bhutan,BTN,2/12/2020,0,,,
Bhutan,BTN,2/13/2020,0,,,
Bhutan,BTN,2/14/2020,0,,,
Bhutan,BTN,2/15/2020,0,,,
Bhutan,BTN,2/16/2020,0,,,
Bhutan,BTN,2/17/2020,0,,,
Bhutan,BTN,2/18/2020,0,,,
Bhutan,BTN,2/19/2020,0,,,
Bhutan,BTN,2/20/2020,0,,,
Bhutan,BTN,2/21/2020,0,,,
Bhutan,BTN,2/22/2020,0,,,
Bhutan,BTN,2/23/2020,0,,,
Bhutan,BTN,2/24/2020,0,,,
Bhutan,BTN,2/25/2020,0,,,
Bhutan,BTN,2/26/2020,0,,,
Bhutan,BTN,2/27/2020,0,,,
Bhutan,BTN,2/28/2020,0,,,
Bhutan,BTN,2/29/2020,0,,,
Bhutan,BTN,3/1/2020,0,,,
Bhutan,BTN,3/2/2020,0,,,
Bhutan,BTN,3/3/2020,0,,,
Bhutan,BTN,3/4/2020,0,,,
Bhutan,BTN,3/5/2020,0,,,
Bhutan,BTN,3/6/2020,1,1,1,
Bhutan,BTN,3/7/2020,1,1,,
Bhutan,BTN,3/8/2020,1,1,,
Bhutan,BTN,3/9/2020,1,1,,
Bhutan,BTN,3/10/2020,1,1,,
Bhutan,BTN,3/11/2020,1,1,,
Bhutan,BTN,3/12/2020,1,1,,
Bhutan,BTN,3/13/2020,1,1,1,
Bhutan,BTN,3/14/2020,1,1,,
Bhutan,BTN,3/15/2020,1,1,1,
Bhutan,BTN,3/16/2020,1,1,,
Bhutan,BTN,3/17/2020,1,1,1,
Bolivia,BOL,1/22/2020,0,,,
Bolivia,BOL,1/23/2020,0,,,
Bolivia,BOL,1/24/2020,0,,,
Bolivia,BOL,1/25/2020,0,,,
Bolivia,BOL,1/26/2020,0,,,
Bolivia,BOL,1/27/2020,0,,,
Bolivia,BOL,1/28/2020,0,,,
Bolivia,BOL,1/29/2020,0,,,
Bolivia,BOL,1/30/2020,0,,,
Bolivia,BOL,1/31/2020,0,,,
Bolivia,BOL,2/1/2020,0,,,
Bolivia,BOL,2/2/2020,0,,,
Bolivia,BOL,2/3/2020,0,,,
Bolivia,BOL,2/4/2020,0,,,
Bolivia,BOL,2/5/2020,0,,,
Bolivia,BOL,2/6/2020,0,,,
Bolivia,BOL,2/7/2020,0,,,
Bolivia,BOL,2/8/2020,0,,,
Bolivia,BOL,2/9/2020,0,,,
Bolivia,BOL,2/10/2020,0,,,
Bolivia,BOL,2/11/2020,0,,,
Bolivia,BOL,2/12/2020,0,,,
Bolivia,BOL,2/13/2020,0,,,
Bolivia,BOL,2/14/2020,0,,,
Bolivia,BOL,2/15/2020,0,,,
Bolivia,BOL,2/16/2020,0,,,
Bolivia,BOL,2/17/2020,0,,,
Bolivia,BOL,2/18/2020,0,,,
Bolivia,BOL,2/19/2020,0,,,
Bolivia,BOL,2/20/2020,0,,,
Bolivia,BOL,2/21/2020,0,,,
Bolivia,BOL,2/22/2020,0,,,
Bolivia,BOL,2/23/2020,0,,,
Bolivia,BOL,2/24/2020,0,,,
Bolivia,BOL,2/25/2020,0,,,
Bolivia,BOL,2/26/2020,0,,,
Bolivia,BOL,2/27/2020,0,,,
Bolivia,BOL,2/28/2020,0,,,
Bolivia,BOL,2/29/2020,0,,,
Bolivia,BOL,3/1/2020,0,,,
Bolivia,BOL,3/2/2020,0,,,
Bolivia,BOL,3/3/2020,0,,,
Bolivia,BOL,3/4/2020,0,,,
Bolivia,BOL,3/5/2020,0,,,
Bolivia,BOL,3/6/2020,0,,,
Bolivia,BOL,3/7/2020,0,,,
Bolivia,BOL,3/8/2020,0,,,
Bolivia,BOL,3/9/2020,0,,,
Bolivia,BOL,3/10/2020,0,,,
Bolivia,BOL,3/11/2020,2,2,,
Bolivia,BOL,3/12/2020,2,2,2,
Bolivia,BOL,3/13/2020,3,3,3,
Bolivia,BOL,3/14/2020,10,3,10,
Bolivia,BOL,3/15/2020,10,3,10,
Bolivia,BOL,3/16/2020,11,11,,
Bolivia,BOL,3/17/2020,11,11,11,
Bosnia and Herzegovina,BIH,1/22/2020,0,,,
Bosnia and Herzegovina,BIH,1/23/2020,0,,,
Bosnia and Herzegovina,BIH,1/24/2020,0,,,
Bosnia and Herzegovina,BIH,1/25/2020,0,,,
Bosnia and Herzegovina,BIH,1/26/2020,0,,,
Bosnia and Herzegovina,BIH,1/27/2020,0,,,
Bosnia and Herzegovina,BIH,1/28/2020,0,,,
Bosnia and Herzegovina,BIH,1/29/2020,0,,,
Bosnia and Herzegovina,BIH,1/30/2020,0,,,
Bosnia and Herzegovina,BIH,1/31/2020,0,,,
Bosnia and Herzegovina,BIH,2/1/2020,0,,,
Bosnia and Herzegovina,BIH,2/2/2020,0,,,
